T [C],RH [%],Short_wave_global [W/m2],,,,,,,,,,,,,,
3.57529,71.0299,17.8278,,,,,,,,,,,,,,
4.86932,64.7792,43.8728,,,,,,,,,,,,,,
6.1482,57.8606,78.3984,,,,,,,,,,,,,,
7.76238,48.922,128.96,,,,,,,,,,,,,,
8.51846,49.0177,145.336,,,,,,,,,,,,,,
9.30451,49.3357,140.918,,,,,,,,,,,,,,
9.71168,47.9946,137.684,,,,,,,,,,,,,,
9.43731,45.2245,125.635,,,,,,,,,,,,,,
8.09568,51.4278,85.3982,,,,,,,,,,,,,,
6.94605,54.571,36.1138,,,,,,,,,,,,,,
5.98637,61.19,13.97,,,,,,,,,,,,,,
6.07261,58.053,1.58355,,,,,,,,,,,,,,
5.82842,63.8182,0,,,,,,,,,,,,,,
4.67958,68.4493,0,,,,,,,,,,,,,,
3.88171,73.2347,0,,,,,,,,,,,,,,
3.20206,75.8314,0,,,,,,,,,,,,,,
2.54389,79.1489,0,,,,,,,,,,,,,,
1.98308,81.8696,0,,,,,,,,,,,,,,
1.4897,87.8824,0,,,,,,,,,,,,,,
1.04398,88.134,0,,,,,,,,,,,,,,
0.652873,92.3367,0,,,,,,,,,,,,,,
0.662581,95.9569,0,,,,,,,,,,,,,,
0.0974289,96.412,0.000153419,,,,,,,,,,,,,,
0.216446,96.8905,4.53384,,,,,,,,,,,,,,
0.911601,97.0438,19.9152,,,,,,,,,,,,,,
1.94782,94.808,38.876,,,,,,,,,,,,,,
3.91634,84.9504,57.283,,,,,,,,,,,,,,
5.91888,71.6348,74.4307,,,,,,,,,,,,,,
7.80387,64.1108,86.9669,,,,,,,,,,,,,,
9.16635,53.8658,94.4827,,,,,,,,,,,,,,
9.98077,49.3298,98.3713,,,,,,,,,,,,,,
12.4342,46.0286,149.211,,,,,,,,,,,,,,
12.5049,50.7801,157.061,,,,,,,,,,,,,,
10.042,55.3574,93.7427,,,,,,,,,,,,,,
7.42145,64.4475,34.0785,,,,,,,,,,,,,,
5.56097,69.738,5.41167,,,,,,,,,,,,,,
5.28165,71.1255,0,,,,,,,,,,,,,,
4.25632,76.8553,0,,,,,,,,,,,,,,
3.26661,81.2647,0,,,,,,,,,,,,,,
2.71428,86.2014,0,,,,,,,,,,,,,,
2.44784,89.4863,0,,,,,,,,,,,,,,
1.95585,91.9019,0,,,,,,,,,,,,,,
1.16453,88.8672,0,,,,,,,,,,,,,,
0.70165,94.4094,0,,,,,,,,,,,,,,
0.304521,95.6806,0,,,,,,,,,,,,,,
0.122957,96.3997,0,,,,,,,,,,,,,,
-0.152646,96.8352,0.0218416,,,,,,,,,,,,,,
-0.348802,97.0111,3.52971,,,,,,,,,,,,,,
0.753967,97.0613,22.2919,,,,,,,,,,,,,,
2.37404,96.3262,48.7416,,,,,,,,,,,,,,
4.97497,82.0183,69.1492,,,,,,,,,,,,,,
7.29439,72.527,90.7395,,,,,,,,,,,,,,
8.74767,63.5372,106.03,,,,,,,,,,,,,,
9.85382,58.1946,115.036,,,,,,,,,,,,,,
10.3193,51.9627,113.773,,,,,,,,,,,,,,
11.8674,51.8174,140.414,,,,,,,,,,,,,,
10.2127,53.8688,116.137,,,,,,,,,,,,,,
8.77498,61.6302,45.5775,,,,,,,,,,,,,,
7.3414,75.4951,15.3389,,,,,,,,,,,,,,
6.44218,80.0789,1.90382,,,,,,,,,,,,,,
5.94282,82.6797,0,,,,,,,,,,,,,,
5.81192,83.5067,0,,,,,,,,,,,,,,
4.92317,86.4744,0,,,,,,,,,,,,,,
4.38426,87.8266,0,,,,,,,,,,,,,,
2.92836,88.9207,0,,,,,,,,,,,,,,
2.0113,91.5936,0,,,,,,,,,,,,,,
1.53809,94.7391,0,,,,,,,,,,,,,,
1.0251,95.6181,0,,,,,,,,,,,,,,
0.700174,96.2752,0,,,,,,,,,,,,,,
0.332139,96.7309,0,,,,,,,,,,,,,,
0.110264,96.9929,0.0105658,,,,,,,,,,,,,,
1.35489,97.0441,6.24343,,,,,,,,,,,,,,
2.25324,95.3156,27.1025,,,,,,,,,,,,,,
4.81822,85.9935,57.7952,,,,,,,,,,,,,,
6.00119,75.7011,79.7511,,,,,,,,,,,,,,
6.37417,75.813,87.0484,,,,,,,,,,,,,,
8.1154,77.2943,92.354,,,,,,,,,,,,,,
9.5392,67.673,99.2861,,,,,,,,,,,,,,
10.2403,59.9826,98.2335,,,,,,,,,,,,,,
12.6836,47.8614,147.706,,,,,,,,,,,,,,
13.8018,45.6106,183.295,,,,,,,,,,,,,,
11.6052,51.8291,145.69,,,,,,,,,,,,,,
8.10742,63.5194,56.0944,,,,,,,,,,,,,,
5.81777,71.5149,6.18634,,,,,,,,,,,,,,
4.70955,75.5598,0,,,,,,,,,,,,,,
3.81924,78.6504,0,,,,,,,,,,,,,,
2.93713,80.7536,0,,,,,,,,,,,,,,
1.96724,82.5914,0,,,,,,,,,,,,,,
1.21609,83.9748,0,,,,,,,,,,,,,,
0.678801,86.3492,0,,,,,,,,,,,,,,
0.166292,87.8609,0,,,,,,,,,,,,,,
-0.182014,89.016,0,,,,,,,,,,,,,,
-0.730309,88.4183,0,,,,,,,,,,,,,,
-1.17734,89.8587,0.00071811,,,,,,,,,,,,,,
-1.55075,90.6038,0.0504077,,,,,,,,,,,,,,
-1.13032,92.8562,6.78044,,,,,,,,,,,,,,
0.138814,88.9604,24.4374,,,,,,,,,,,,,,
2.21955,83.1671,42.2985,,,,,,,,,,,,,,
4.40487,69.8845,60.8608,,,,,,,,,,,,,,
6.21208,64.9134,78.8675,,,,,,,,,,,,,,
7.56851,59.0753,88.9686,,,,,,,,,,,,,,
8.57636,56.9384,91.052,,,,,,,,,,,,,,
9.31814,53.0437,88.974,,,,,,,,,,,,,,
11.8264,49.8114,152.794,,,,,,,,,,,,,,
13.1395,44.1863,207.232,,,,,,,,,,,,,,
11.8972,50.0679,181.823,,,,,,,,,,,,,,
8.27614,63.7947,87.2933,,,,,,,,,,,,,,
6.03666,73.6206,12.8725,,,,,,,,,,,,,,
4.77635,78.1285,0,,,,,,,,,,,,,,
4.00588,81.783,0,,,,,,,,,,,,,,
3.36883,84.3098,0,,,,,,,,,,,,,,
2.67073,83.0867,0,,,,,,,,,,,,,,
1.87581,83.0254,0,,,,,,,,,,,,,,
1.15449,83.8596,0,,,,,,,,,,,,,,
0.592862,84.9253,0,,,,,,,,,,,,,,
0.200513,87.4602,0,,,,,,,,,,,,,,
-0.0825371,87.7311,0,,,,,,,,,,,,,,
-0.451192,88.4824,0.000265629,,,,,,,,,,,,,,
-0.824108,89.1212,0.074067,,,,,,,,,,,,,,
-0.606448,88.2414,6.81769,,,,,,,,,,,,,,
1.01192,83.0572,26.7965,,,,,,,,,,,,,,
2.62887,73.6466,63.6543,,,,,,,,,,,,,,
3.65148,68.9146,97.5712,,,,,,,,,,,,,,
4.99777,64.9672,112.532,,,,,,,,,,,,,,
6.23219,60.6889,111.663,,,,,,,,,,,,,,
7.3834,57.423,102.203,,,,,,,,,,,,,,
8.16844,50.9967,96.6977,,,,,,,,,,,,,,
10.5417,42.4398,159.219,,,,,,,,,,,,,,
11.7465,39.9639,209.411,,,,,,,,,,,,,,
11.3672,38.3684,188.57,,,,,,,,,,,,,,
7.89742,49.9128,92.0444,,,,,,,,,,,,,,
5.01296,62.0177,13.8051,,,,,,,,,,,,,,
4.0635,63.6214,0,,,,,,,,,,,,,,
3.70625,63.7825,0,,,,,,,,,,,,,,
3.19028,67.2963,0,,,,,,,,,,,,,,
2.72793,69.938,0,,,,,,,,,,,,,,
2.1182,71.876,0,,,,,,,,,,,,,,
1.37907,75.0455,0,,,,,,,,,,,,,,
0.819626,78.3295,0,,,,,,,,,,,,,,
0.48449,81.8374,0,,,,,,,,,,,,,,
0.112531,84.3412,0,,,,,,,,,,,,,,
-0.0659214,86.5741,0.000213124,,,,,,,,,,,,,,
-0.0587777,90.2974,0.0689654,,,,,,,,,,,,,,
0.467962,88.9897,7.54012,,,,,,,,,,,,,,
1.59285,86.3298,26.8424,,,,,,,,,,,,,,
3.28707,86.0345,46.5063,,,,,,,,,,,,,,
5.20147,75.2612,59.1754,,,,,,,,,,,,,,
7.93884,61.7671,83.4733,,,,,,,,,,,,,,
10.6286,53.4687,122.251,,,,,,,,,,,,,,
11.4854,50.2708,134.746,,,,,,,,,,,,,,
11.4761,55.2275,122.574,,,,,,,,,,,,,,
12.0261,56.56,149.099,,,,,,,,,,,,,,
10.5356,62.6916,151.248,,,,,,,,,,,,,,
7.88491,75.385,65.4407,,,,,,,,,,,,,,
7.06708,80.4742,10.0558,,,,,,,,,,,,,,
6.41163,83.8848,1.18,,,,,,,,,,,,,,
6.07094,84.3752,0,,,,,,,,,,,,,,
5.78005,86.2211,0,,,,,,,,,,,,,,
5.78708,87.1224,0,,,,,,,,,,,,,,
4.28229,89.6418,0,,,,,,,,,,,,,,
3.2402,92.5083,0,,,,,,,,,,,,,,
2.36549,91.4177,0,,,,,,,,,,,,,,
2.06456,94.3768,0,,,,,,,,,,,,,,
1.90947,95.665,0,,,,,,,,,,,,,,
1.43071,96.2157,0,,,,,,,,,,,,,,
1.16569,95.3541,6.43E-05,,,,,,,,,,,,,,
0.693843,91.1633,0.116304,,,,,,,,,,,,,,
1.2734,89.4659,7.73996,,,,,,,,,,,,,,
2.61323,85.7581,23.1679,,,,,,,,,,,,,,
4.46609,71.7476,38.3741,,,,,,,,,,,,,,
5.89781,64.5013,60.0936,,,,,,,,,,,,,,
7.88938,55.0052,93.3235,,,,,,,,,,,,,,
9.1932,45.7039,127.749,,,,,,,,,,,,,,
9.39103,45.8189,121.688,,,,,,,,,,,,,,
9.71059,46.977,105.669,,,,,,,,,,,,,,
9.35428,47.5146,108.141,,,,,,,,,,,,,,
8.81309,49.1564,103.258,,,,,,,,,,,,,,
8.45756,48.7313,88.6897,,,,,,,,,,,,,,
6.80233,53.2459,43.7733,,,,,,,,,,,,,,
5.34703,60.5321,2.71675,,,,,,,,,,,,,,
4.17416,67.3636,0,,,,,,,,,,,,,,
3.06951,71.8468,0,,,,,,,,,,,,,,
2.45712,74.6945,0,,,,,,,,,,,,,,
1.77119,77.736,0,,,,,,,,,,,,,,
1.27086,80.3727,0,,,,,,,,,,,,,,
0.826003,81.9501,0,,,,,,,,,,,,,,
0.632666,82.6992,0,,,,,,,,,,,,,,
0.215387,82.5453,0,,,,,,,,,,,,,,
-0.022998,84.6119,0,,,,,,,,,,,,,,
-0.304728,85.0944,0.000862629,,,,,,,,,,,,,,
-0.691452,86.9701,0.235779,,,,,,,,,,,,,,
0.127062,89.6353,6.96717,,,,,,,,,,,,,,
1.11005,87.4201,21.3213,,,,,,,,,,,,,,
2.87146,80.171,35.6094,,,,,,,,,,,,,,
5.20948,69.5436,54.1023,,,,,,,,,,,,,,
7.15275,59.6308,73.7286,,,,,,,,,,,,,,
8.58754,53.4977,87.0039,,,,,,,,,,,,,,
9.7141,51.1503,90.7839,,,,,,,,,,,,,,
10.5472,47.9056,88.3475,,,,,,,,,,,,,,
13.4255,39.311,153.213,,,,,,,,,,,,,,
15.2897,35.3853,207.903,,,,,,,,,,,,,,
14.1504,40.9004,184.904,,,,,,,,,,,,,,
9.48008,53.4598,89.2243,,,,,,,,,,,,,,
6.88523,60.5374,14.5873,,,,,,,,,,,,,,
5.57773,64.8644,0,,,,,,,,,,,,,,
5.07519,73.7401,0,,,,,,,,,,,,,,
4.50497,76.8064,0,,,,,,,,,,,,,,
3.67445,76.4309,0,,,,,,,,,,,,,,
3.06894,80.4437,0,,,,,,,,,,,,,,
2.5149,79.9239,0,,,,,,,,,,,,,,
2.08472,89.0386,0,,,,,,,,,,,,,,
1.74202,93.817,0,,,,,,,,,,,,,,
2.05152,91.8319,0,,,,,,,,,,,,,,
2.13817,91.3544,0.000116245,,,,,,,,,,,,,,
2.15649,92.515,0.0689705,,,,,,,,,,,,,,
2.50598,91.4302,2.6424,,,,,,,,,,,,,,
2.96093,88.8571,9.87769,,,,,,,,,,,,,,
3.7813,85.7065,21.8037,,,,,,,,,,,,,,
4.60969,81.932,36.3654,,,,,,,,,,,,,,
6.98487,74.646,68.5011,,,,,,,,,,,,,,
10.0153,61.8003,122.852,,,,,,,,,,,,,,
10.9189,58.315,151.428,,,,,,,,,,,,,,
9.9254,64.048,125.847,,,,,,,,,,,,,,
7.76341,73.2703,63.8666,,,,,,,,,,,,,,
7.0757,79.2648,21.433,,,,,,,,,,,,,,
6.54852,81.2628,13.1615,,,,,,,,,,,,,,
6.14222,83.4475,4.97165,,,,,,,,,,,,,,
6.1767,84.5098,0.635007,,,,,,,,,,,,,,
6.0702,84.1101,0,,,,,,,,,,,,,,
5.87147,84.1166,0,,,,,,,,,,,,,,
5.96441,85.9359,0,,,,,,,,,,,,,,
5.94706,85.9457,0,,,,,,,,,,,,,,
5.73499,88.5678,0,,,,,,,,,,,,,,
5.53492,84.253,0,,,,,,,,,,,,,,
5.12122,86.9044,0,,,,,,,,,,,,,,
5.29831,83.5702,0,,,,,,,,,,,,,,
5.45992,83.0736,0,,,,,,,,,,,,,,
5.44286,82.4402,0.000588017,,,,,,,,,,,,,,
5.32478,82.4546,0.055738,,,,,,,,,,,,,,
5.04577,82.227,1.99495,,,,,,,,,,,,,,
5.26735,87.543,7.71045,,,,,,,,,,,,,,
5.55249,77.7604,16.3721,,,,,,,,,,,,,,
6.27084,74.7142,32.1687,,,,,,,,,,,,,,
6.98571,71.6644,49.888,,,,,,,,,,,,,,
7.48908,69.4424,56.8658,,,,,,,,,,,,,,
8.01406,67.889,61.0481,,,,,,,,,,,,,,
8.15643,64.9937,64.8718,,,,,,,,,,,,,,
8.67937,64.2115,62.1745,,,,,,,,,,,,,,
8.47158,63.064,52.2939,,,,,,,,,,,,,,
7.81269,67.2735,34.8561,,,,,,,,,,,,,,
6.81101,70.91,13.3289,,,,,,,,,,,,,,
6.29723,75.8592,1.80953,,,,,,,,,,,,,,
6.42823,76.3776,0,,,,,,,,,,,,,,
6.40281,77.2724,0,,,,,,,,,,,,,,
6.09584,72.6861,0,,,,,,,,,,,,,,
5.99984,76.4444,0,,,,,,,,,,,,,,
5.69479,74.2531,0,,,,,,,,,,,,,,
5.67152,76.7506,0,,,,,,,,,,,,,,
5.6499,77.622,0,,,,,,,,,,,,,,
5.51831,78.1882,0,,,,,,,,,,,,,,
5.48256,79.9416,0,,,,,,,,,,,,,,
5.42318,81.3677,2.27E-05,,,,,,,,,,,,,,
5.34352,79.9307,0.0685386,,,,,,,,,,,,,,
5.25931,82.8522,2.10815,,,,,,,,,,,,,,
5.83542,83.2157,12.3954,,,,,,,,,,,,,,
6.92203,76.778,35.622,,,,,,,,,,,,,,
7.44946,72.904,46.8268,,,,,,,,,,,,,,
8.31115,65.4713,59.0236,,,,,,,,,,,,,,
7.34456,73.475,55.5273,,,,,,,,,,,,,,
8.12704,71.1589,44.932,,,,,,,,,,,,,,
10.109,59.6758,73.6444,,,,,,,,,,,,,,
10.76,56.9934,99.7113,,,,,,,,,,,,,,
9.85219,64.4195,57.0129,,,,,,,,,,,,,,
8.54843,70.4639,25.9544,,,,,,,,,,,,,,
6.90396,82.0654,13.0281,,,,,,,,,,,,,,
6.34014,89.1938,2.94462,,,,,,,,,,,,,,
6.03022,91.2658,0,,,,,,,,,,,,,,
6.17532,90.9629,0,,,,,,,,,,,,,,
6.51203,89.0045,0,,,,,,,,,,,,,,
6.67205,90.7241,0,,,,,,,,,,,,,,
6.23923,87.4033,0,,,,,,,,,,,,,,
5.34347,89.0867,0,,,,,,,,,,,,,,
4.29726,90.1262,0,,,,,,,,,,,,,,
4.97231,92.9838,0,,,,,,,,,,,,,,
5.10031,96.389,0,,,,,,,,,,,,,,
4.93927,99.4035,1.64E-06,,,,,,,,,,,,,,
5.30953,99.7167,0.0445553,,,,,,,,,,,,,,
5.30002,99.6337,1.97234,,,,,,,,,,,,,,
6.14655,98.9496,14.718,,,,,,,,,,,,,,
7.1506,97.947,39.9026,,,,,,,,,,,,,,
9.56986,68.1552,80.5448,,,,,,,,,,,,,,
9.77979,62.076,93.8922,,,,,,,,,,,,,,
10.8516,57.9283,92.5096,,,,,,,,,,,,,,
11.5577,58.5747,95.1912,,,,,,,,,,,,,,
11.9867,55.7299,98.5415,,,,,,,,,,,,,,
10.8086,59.6207,74.6914,,,,,,,,,,,,,,
10.2489,63.8079,42.483,,,,,,,,,,,,,,
9.68915,63.5558,25.925,,,,,,,,,,,,,,
9.13935,65.6746,8.67479,,,,,,,,,,,,,,
8.4251,67.8036,2.02406,,,,,,,,,,,,,,
7.88266,72.5865,0,,,,,,,,,,,,,,
7.45596,79.4571,0,,,,,,,,,,,,,,
6.85164,74.2619,0,,,,,,,,,,,,,,
6.55824,77.9808,0,,,,,,,,,,,,,,
6.34475,82.1748,0,,,,,,,,,,,,,,
5.75134,84.918,0,,,,,,,,,,,,,,
4.79422,88.9068,0,,,,,,,,,,,,,,
5.15119,92.223,0,,,,,,,,,,,,,,
4.55179,91.9862,0,,,,,,,,,,,,,,
3.60834,92.6312,0.000241567,,,,,,,,,,,,,,
3.43781,95.1868,0.651441,,,,,,,,,,,,,,
4.4317,95.1799,10.494,,,,,,,,,,,,,,
6.61155,87.3143,39.7967,,,,,,,,,,,,,,
9.21709,71.5184,82.1812,,,,,,,,,,,,,,
11.5964,62.3643,125.772,,,,,,,,,,,,,,
12.9914,56.9049,142.108,,,,,,,,,,,,,,
14.5127,49.6504,157.294,,,,,,,,,,,,,,
12.8889,54.9904,120.98,,,,,,,,,,,,,,
12.8503,51.7408,86.5942,,,,,,,,,,,,,,
14.0198,51.4793,124.354,,,,,,,,,,,,,,
12.5146,54.6309,112.101,,,,,,,,,,,,,,
13.9792,53.4269,126.066,,,,,,,,,,,,,,
11.8717,62.4719,120.963,,,,,,,,,,,,,,
9.22201,74.5689,27.4863,,,,,,,,,,,,,,
8.13853,83.1835,0,,,,,,,,,,,,,,
7.03186,86.5426,0,,,,,,,,,,,,,,
6.05979,89.8578,0,,,,,,,,,,,,,,
5.21871,92.9003,0,,,,,,,,,,,,,,
4.56837,89.1027,0,,,,,,,,,,,,,,
5.32989,87.7522,0,,,,,,,,,,,,,,
5.50289,91.4331,0,,,,,,,,,,,,,,
5.64709,91.2712,0,,,,,,,,,,,,,,
5.74837,91.8542,0,,,,,,,,,,,,,,
5.73047,91.5692,1.92E-05,,,,,,,,,,,,,,
5.4888,96.8843,0.265771,,,,,,,,,,,,,,
5.68595,97.0839,2.58527,,,,,,,,,,,,,,
6.31378,93.0257,10.0084,,,,,,,,,,,,,,
7.09447,90.1992,20.6816,,,,,,,,,,,,,,
8.5073,73.696,43.6032,,,,,,,,,,,,,,
9.71566,71.125,68.3449,,,,,,,,,,,,,,
10.3023,67.8886,77.0484,,,,,,,,,,,,,,
10.435,68.8622,70.0064,,,,,,,,,,,,,,
10.398,70.2172,59.1713,,,,,,,,,,,,,,
10.5599,69.3683,71.2315,,,,,,,,,,,,,,
9.76666,73.0464,57.4485,,,,,,,,,,,,,,
9.86925,72.5484,39.8819,,,,,,,,,,,,,,
8.64028,75.1024,33.9598,,,,,,,,,,,,,,
7.11316,83.6411,9.27541,,,,,,,,,,,,,,
7.10004,86.2562,0.0383434,,,,,,,,,,,,,,
7.11734,84.8952,0,,,,,,,,,,,,,,
6.97655,84.4491,0,,,,,,,,,,,,,,
7.04221,84.6603,0,,,,,,,,,,,,,,
6.68871,87.734,0,,,,,,,,,,,,,,
6.4698,87.3712,0,,,,,,,,,,,,,,
6.45102,89.2811,0,,,,,,,,,,,,,,
6.72274,86.2528,0,,,,,,,,,,,,,,
6.79251,85.117,0,,,,,,,,,,,,,,
6.70032,83.0612,0.000316265,,,,,,,,,,,,,,
6.39934,85.2331,0.497599,,,,,,,,,,,,,,
6.69533,83.5897,6.25138,,,,,,,,,,,,,,
7.2548,79.168,16.6759,,,,,,,,,,,,,,
7.71498,73.8538,22.5952,,,,,,,,,,,,,,
8.0821,71.7001,28.4391,,,,,,,,,,,,,,
9.24304,61.961,48.5416,,,,,,,,,,,,,,
9.95224,56.3497,67.6559,,,,,,,,,,,,,,
9.83221,56.9187,62.7324,,,,,,,,,,,,,,
11.0507,53.5007,75.6006,,,,,,,,,,,,,,
10.3161,58.035,64.7267,,,,,,,,,,,,,,
10.035,60.4761,37.6977,,,,,,,,,,,,,,
9.49611,64.6834,24.8936,,,,,,,,,,,,,,
8.57746,70.9654,8.71767,,,,,,,,,,,,,,
8.42993,75.2061,1.48966,,,,,,,,,,,,,,
8.30126,77.5712,0,,,,,,,,,,,,,,
7.49995,86.2998,0,,,,,,,,,,,,,,
6.57823,96.3055,0,,,,,,,,,,,,,,
6.34875,97.6907,0,,,,,,,,,,,,,,
6.37872,98.1227,0,,,,,,,,,,,,,,
6.34637,98.377,0,,,,,,,,,,,,,,
6.15709,99.5529,0,,,,,,,,,,,,,,
6.04866,99.7483,0,,,,,,,,,,,,,,
6.00734,99.7548,0,,,,,,,,,,,,,,
5.94225,99.7591,0.000102628,,,,,,,,,,,,,,
5.95109,99.7904,0.285365,,,,,,,,,,,,,,
6.14324,99.8149,3.08449,,,,,,,,,,,,,,
6.38383,99.842,7.4546,,,,,,,,,,,,,,
6.74139,99.8563,13.5291,,,,,,,,,,,,,,
7.36265,99.8381,24.6088,,,,,,,,,,,,,,
8.005,99.8118,35.3764,,,,,,,,,,,,,,
7.73906,99.7865,36.5433,,,,,,,,,,,,,,
9.33689,99.696,92.4749,,,,,,,,,,,,,,
8.48365,95.9882,125.387,,,,,,,,,,,,,,
10.3074,71.4027,121.519,,,,,,,,,,,,,,
9.89905,72.1068,110.752,,,,,,,,,,,,,,
12.0808,63.7381,123.333,,,,,,,,,,,,,,
9.40268,71.718,106.851,,,,,,,,,,,,,,
6.65844,79.6981,18.5044,,,,,,,,,,,,,,
5.4953,91.6695,0.0389928,,,,,,,,,,,,,,
4.7839,93.7854,0,,,,,,,,,,,,,,
4.30178,96.3204,0,,,,,,,,,,,,,,
3.12062,96.6533,0,,,,,,,,,,,,,,
2.15097,96.7925,0,,,,,,,,,,,,,,
1.72835,97.1413,0,,,,,,,,,,,,,,
1.42865,97.2536,0,,,,,,,,,,,,,,
1.69194,97.4025,0,,,,,,,,,,,,,,
1.6938,97.4568,0,,,,,,,,,,,,,,
2.23837,97.4232,0.00484454,,,,,,,,,,,,,,
2.42822,97.1965,2.30377,,,,,,,,,,,,,,
3.42283,94.6028,15.4148,,,,,,,,,,,,,,
5.78721,85.6053,35.0095,,,,,,,,,,,,,,
8.30624,77.6478,58.5262,,,,,,,,,,,,,,
10.4924,77.8175,99.7056,,,,,,,,,,,,,,
11.9896,72.1269,121.961,,,,,,,,,,,,,,
13.9956,64.012,140.925,,,,,,,,,,,,,,
14.9763,59.2908,151.564,,,,,,,,,,,,,,
15.8486,54.0517,139.943,,,,,,,,,,,,,,
16.5449,50.8817,169.626,,,,,,,,,,,,,,
16.1014,53.5905,164.228,,,,,,,,,,,,,,
16.0136,53.4551,147.18,,,,,,,,,,,,,,
13.7198,59.0941,79.5949,,,,,,,,,,,,,,
12.4559,67.706,9.65696,,,,,,,,,,,,,,
12.2006,66.574,0.0587018,,,,,,,,,,,,,,
11.9485,68.0188,0,,,,,,,,,,,,,,
11.7572,67.1869,0,,,,,,,,,,,,,,
11.2773,67.0046,0,,,,,,,,,,,,,,
11.4108,66.7405,0,,,,,,,,,,,,,,
8.08627,99.8293,0,,,,,,,,,,,,,,
7.61922,99.8653,0,,,,,,,,,,,,,,
7.86463,99.836,0,,,,,,,,,,,,,,
7.45892,99.8282,0,,,,,,,,,,,,,,
6.83004,99.8364,4.01E-05,,,,,,,,,,,,,,
6.26083,99.815,0.442653,,,,,,,,,,,,,,
6.20987,99.7936,11.4886,,,,,,,,,,,,,,
6.81204,99.7691,38.5065,,,,,,,,,,,,,,
7.36506,99.5843,73.5542,,,,,,,,,,,,,,
8.65346,78.0344,99.0306,,,,,,,,,,,,,,
10.5289,66.4596,110.58,,,,,,,,,,,,,,
11.6855,67.2961,117.151,,,,,,,,,,,,,,
12.0444,57.446,116.663,,,,,,,,,,,,,,
13.0428,53.7748,116.764,,,,,,,,,,,,,,
13.6191,53.492,148.421,,,,,,,,,,,,,,
14.548,48.1302,172.229,,,,,,,,,,,,,,
10.6183,74.2005,120.594,,,,,,,,,,,,,,
8.57418,83.2707,40.1243,,,,,,,,,,,,,,
7.49089,85.0845,12.41,,,,,,,,,,,,,,
7.31645,85.5994,0.195739,,,,,,,,,,,,,,
7.51479,83.5802,0,,,,,,,,,,,,,,
7.25876,83.9684,0,,,,,,,,,,,,,,
7.57267,82.3025,0,,,,,,,,,,,,,,
7.74345,81.0905,0,,,,,,,,,,,,,,
7.76616,78.2874,0,,,,,,,,,,,,,,
8.0811,76.3453,0,,,,,,,,,,,,,,
8.2301,74.955,0,,,,,,,,,,,,,,
7.11025,92.1349,0,,,,,,,,,,,,,,
7.38862,81.0388,0.000145409,,,,,,,,,,,,,,
7.42231,77.0577,0.959971,,,,,,,,,,,,,,
8.71122,71.6471,10.0382,,,,,,,,,,,,,,
9.05999,78.8335,27.4773,,,,,,,,,,,,,,
8.05377,99.7413,47.8642,,,,,,,,,,,,,,
8.09956,99.8057,45.0417,,,,,,,,,,,,,,
9.09933,98.9784,78.7559,,,,,,,,,,,,,,
11.3028,64.4387,115.751,,,,,,,,,,,,,,
12.2601,58.2436,118.069,,,,,,,,,,,,,,
12.2599,58.5104,126.199,,,,,,,,,,,,,,
8.66983,97.1909,121.583,,,,,,,,,,,,,,
11.4952,62.2263,136.787,,,,,,,,,,,,,,
12.6533,56.69,170.364,,,,,,,,,,,,,,
9.89682,67.1913,87.4126,,,,,,,,,,,,,,
8.56323,70.6899,4.23444,,,,,,,,,,,,,,
6.92453,90.4362,0.138725,,,,,,,,,,,,,,
6.12792,99.7796,0,,,,,,,,,,,,,,
5.36014,99.8624,0,,,,,,,,,,,,,,
5.65853,99.8315,0,,,,,,,,,,,,,,
5.05366,99.7958,0,,,,,,,,,,,,,,
5.04658,99.7686,0,,,,,,,,,,,,,,
4.89056,99.7562,0,,,,,,,,,,,,,,
5.00101,99.7984,0,,,,,,,,,,,,,,
4.97579,99.8054,0,,,,,,,,,,,,,,
4.78046,99.7828,0.000499667,,,,,,,,,,,,,,
4.4119,99.7263,1.78025,,,,,,,,,,,,,,
5.0496,98.8701,18.2041,,,,,,,,,,,,,,
5.77139,96.5842,41.5525,,,,,,,,,,,,,,
7.86966,78.1544,73.0154,,,,,,,,,,,,,,
8.8481,75.6494,91.1708,,,,,,,,,,,,,,
7.15963,99.7581,97.9377,,,,,,,,,,,,,,
7.43205,99.8581,103.564,,,,,,,,,,,,,,
8.36229,99.8305,92.4004,,,,,,,,,,,,,,
8.50027,99.8167,80.3074,,,,,,,,,,,,,,
9.75191,99.7502,130.144,,,,,,,,,,,,,,
12.0762,62.9096,192.8,,,,,,,,,,,,,,
11.1518,67.1219,130.699,,,,,,,,,,,,,,
9.51856,76.1423,53.7907,,,,,,,,,,,,,,
7.99457,90.1855,11.4158,,,,,,,,,,,,,,
7.72218,86.1624,0.0983454,,,,,,,,,,,,,,
7.89932,82.6846,0,,,,,,,,,,,,,,
8.34167,85.6548,0,,,,,,,,,,,,,,
8.69307,87.0444,0,,,,,,,,,,,,,,
8.73664,85.9703,0,,,,,,,,,,,,,,
8.82011,82.5334,0,,,,,,,,,,,,,,
8.5826,80.8335,0,,,,,,,,,,,,,,
8.26145,81.2358,0,,,,,,,,,,,,,,
7.85445,76.1877,0,,,,,,,,,,,,,,
7.5448,83.0914,0.000149612,,,,,,,,,,,,,,
7.26094,85.4325,1.11156,,,,,,,,,,,,,,
7.95131,82.6226,14.1352,,,,,,,,,,,,,,
